student_id,full_name,gender,age,governorate,admission_cohort,track,attendance_rate,sessions_attended,total_sessions,exams_score,certificates_count,certificate_providers,freelancing_income_usd_total,freelancing_income_usd_monthly_est,projects_delivered,employment_status,internship_company,mentor_name,email,phone,github_url,linkedin_url,warnings_count,dropout_flag,graduated_flag,graduation_date
2794,Hany Elmasry,M,27,Cairo,2024-08-01,Web Application Development,0.793,76,96,66.3,4,"Coursera,DataCamp,IBM,Microsoft",0.0,0.0,5,Full-time,,Eng. Ahmed,hany.elmasry2793@iti.eg,+2001576543959,https://github.com/hanyelmasry2793,https://www.linkedin.com/in/hany-elmasry-2793/,1,0,1,2025-03-13
2795,Hala Gamal,F,21,Fayoum,2025-08-01,Power BI Development,0.802,77,96,77.4,0,,17.33,5.78,2,Full-time,Vodafone,Dr. Karim,hala.gamal2794@iti.eg,+2001060847818,https://github.com/halagamal2794,https://www.linkedin.com/in/hala-gamal-2794/,0,0,1,2026-03-13
2796,Omar Fouad,M,22,Red Sea,2023-06-01,Software Testing,0.867,73,84,67.3,6,"Coursera,DataCamp,Udemy",22.89,3.81,5,Full-time,DXC,Eng. Mona,omar.fouad2795@iti.eg,+2001284856944,https://github.com/omarfouad2795,https://www.linkedin.com/in/omar-fouad-2795/,0,0,1,2023-12-14
2797,Yehia Elsayed,M,29,Alexandria,2023-05-01,Data Science,0.53,32,60,75.7,1,Udacity,0.0,0.0,3,Intern,Fawry,Dr. Amr,yehia.elsayed2796@iti.eg,+2001182764612,https://github.com/yehiaelsayed2796,https://www.linkedin.com/in/yehia-elsayed-2796/,3,0,0,
2798,Heba Fouad,F,20,Beni Suef,2025-05-01,Cybersecurity,0.543,46,84,69.9,0,,0.0,0.0,5,Full-time,Orange,Eng. Ahmed,heba.fouad2797@iti.eg,,https://github.com/hebafouad2797,https://www.linkedin.com/in/heba-fouad-2797/,5,0,0,
2799,Yehia Attia,M,27,Dakahlia,2023-05-01,Data Analysis,0.643,62,96,100.0,2,"AWS,Microsoft",52.36,13.09,3,Full-time,Raya,Eng. Rania,yehia.attia2798@iti.eg,+2001091938289,https://github.com/yehiaattia2798,https://www.linkedin.com/in/yehia-attia-2798/,1,0,0,
2800,Heba Hassan,F,25,Assiut,2023-04-01,Software Testing,0.81,68,84,93.3,0,,0.0,0.0,3,Further Study,,Dr. Heba,heba.hassan2799@iti.eg,+2001050681511,https://github.com/hebahassan2799,https://www.linkedin.com/in/heba-hassan-2799/,2,0,1,2023-10-14
2801,Hassan Sami,M,18,Luxor,2023-10-01,Data Analysis,0.436,42,96,87.2,0,,18.27,3.04,3,Full-time,SWVL,Dr. Karim,hassan.sami2800@iti.eg,+2001172438144,https://github.com/hassansami2800,https://www.linkedin.com/in/hassan-sami-2800/,2,0,0,
2802,Amr Ali,M,24,Kafr El Sheikh,2025-02-01,Software Testing,0.46,39,84,84.9,0,,9.25,4.62,0,Intern,Sumerge,Eng. Ahmed,amr.ali2801@iti.eg,+2001138455450,https://github.com/amrali2801,https://www.linkedin.com/in/amr-ali-2801/,1,0,0,
2803,Hassan Fathy,M,19,Alexandria,2025-04-01,Cloud Engineering,0.62,52,84,80.2,2,Google,0.0,0.0,5,Intern,Instabug,Dr. Amr,hassan.fathy2802@iti.eg,+2001108989309,https://github.com/hassanfathy2802,https://www.linkedin.com/in/hassan-fathy-2802/,1,0,0,
2804,Mohamed Lotfy,M,20,Beheira,2022-05-01,Web Application Development,0.454,44,96,56.4,0,,0.0,0.0,5,Full-time,,Dr. Karim,mohamed.lotfy2803@iti.eg,+2001583828266,https://github.com/mohamedlotfy2803,https://www.linkedin.com/in/mohamed-lotfy-2803/,1,0,0,
2805,Mohamed Hassan,M,21,Red Sea,2022-01-01,Software Testing,0.52,50,96,81.5,0,,0.0,0.0,3,Part-time,ITWorx,Dr. Hossam,mohamed.hassan2804@iti.eg,+2001525959012,https://github.com/mohamedhassan2804,https://www.linkedin.com/in/mohamed-hassan-2804/,2,0,0,
2806,Amr Hegazy,M,26,Dakahlia,2022-04-01,Data Science,0.494,41,84,77.5,1,DataCamp,12.69,2.54,3,Full-time,Fawry,Eng. Mona,amr.hegazy2805@iti.eg,+2001569370675,https://github.com/amrhegazy2805,https://www.linkedin.com/in/amr-hegazy-2805/,1,0,0,
2807,Omar Ali,M,25,Kafr El Sheikh,2024-09-01,Data Science,0.69,41,60,91.7,2,"DataCamp,IBM",10.65,0.89,5,Full-time,Instabug,Dr. Karim,omar.ali2806@iti.eg,+2001520555321,https://github.com/omarali2806,https://www.linkedin.com/in/omar-ali-2806/,1,0,1,2025-01-19
2808,Nada Hegazy,F,27,Cairo,2022-10-01,Data Analysis,0.4,34,84,91.9,0,,0.0,0.0,2,Intern,Valu,Dr. Karim,nada.hegazy2807@iti.eg,+2001507228849,https://github.com/nadahegazy2807,,2,0,0,
2809,Osama Fathy,M,24,Aswan,2025-05-01,Cloud Engineering,0.72,69,96,100.0,2,"Coursera,Google",0.0,0.0,6,Full-time,Etisalat Misr,Dr. Hossam,osama.fathy2808@iti.eg,+2001006528544,https://github.com/osamafathy2808,https://www.linkedin.com/in/osama-fathy-2808/,3,0,1,2025-12-11
2810,Omar Said,M,22,Qalyubia,2023-05-01,AI Engineering,0.605,36,60,83.8,1,,0.0,0.0,5,Full-time,Careem,Eng. Mona,omar.said2809@iti.eg,,https://github.com/omarsaid2809,https://www.linkedin.com/in/omar-said-2809/,0,0,0,
2811,Hagar Hassan,F,28,Assiut,2025-01-01,Software Testing,0.537,39,72,88.5,0,,0.0,0.0,3,Part-time,Vodafone,Dr. Hossam,hagar.hassan2810@iti.eg,+2001048591590,https://github.com/hagarhassan2810,https://www.linkedin.com/in/hagar-hassan-2810/,0,0,0,
2812,Reem Lotfy,F,26,Beheira,2024-12-01,Web Application Development,0.526,44,84,78.9,0,,0.0,0.0,4,Part-time,Vodafone,Eng. Ahmed,reem.lotfy2811@iti.eg,+2001208877951,https://github.com/reemlotfy2811,https://www.linkedin.com/in/reem-lotfy-2811/,3,0,0,
2813,Karim Attia,M,24,Ismailia,2022-11-01,Data Science,0.671,40,60,92.0,1,AWS,0.0,0.0,4,Intern,DXC,Eng. Mona,karim.attia2812@iti.eg,+2001016884047,https://github.com/karimattia2812,https://www.linkedin.com/in/karim-attia-2812/,0,0,1,2023-03-21
2814,Yasmin Hassan,F,19,Suez,2025-09-01,Cloud Engineering,0.601,51,84,100.0,1,Coursera,0.0,0.0,1,Full-time,Instabug,Dr. Amr,,+2001184276774,https://github.com/yasminhassan2813,https://www.linkedin.com/in/yasmin-hassan-2813/,2,0,0,
2815,Abdelrahman Fouad,M,21,Sohag,2024-01-01,Web Application Development,0.402,39,96,66.6,1,AWS,0.0,0.0,7,Unemployed,,Eng. Ahmed,abdelrahman.fouad2814@iti.eg,+2001064361116,https://github.com/abdelrahmanfouad2814,https://www.linkedin.com/in/abdelrahman-fouad-2814/,1,0,0,
2816,Amr Fathy,M,26,Beheira,2022-05-01,Cybersecurity,0.449,27,60,77.5,2,"AWS,Coursera",0.0,0.0,3,Full-time,Instabug,Eng. Rania,amr.fathy2815@iti.eg,+2001534325101,https://github.com/amrfathy2815,https://www.linkedin.com/in/amr-fathy-2815/,1,0,0,
2817,Menna Shaker,F,20,Dakahlia,2025-09-01,Data Science,0.657,55,84,96.2,4,,0.0,0.0,6,Full-time,Vodafone,Dr. Heba,menna.shaker2816@iti.eg,+2001011201747,https://github.com/mennashaker2816,https://www.linkedin.com/in/menna-shaker-2816/,1,0,1,2026-03-16
2818,Mostafa Elsayed,M,20,Kafr El Sheikh,2022-09-01,Power BI Development,0.842,50,60,84.8,1,Udacity,25.9,2.16,4,Intern,Instabug,Dr. Heba,mostafa.elsayed2817@iti.eg,+2001147080709,https://github.com/mostafaelsayed2817,https://www.linkedin.com/in/mostafa-elsayed-2817/,1,0,1,2023-01-19
2819,Nada Sami,F,19,Kafr El Sheikh,2023-01-01,Data Analysis,0.795,67,84,87.4,3,"Google,IBM",13.09,13.09,6,Freelancer,,Eng. Mona,nada.sami2818@iti.eg,+2001270269154,https://github.com/nadasami2818,https://www.linkedin.com/in/nada-sami-2818/,1,0,1,2023-07-16
2820,Hussein Elsayed,M,31,Assiut,2022-10-01,Data Science,0.723,52,72,94.2,0,,0.0,0.0,5,Full-time,ITWorx,Dr. Hossam,hussein.elsayed2819@iti.eg,+2001508633445,https://github.com/husseinelsayed2819,https://www.linkedin.com/in/hussein-elsayed-2819/,0,0,1,2023-03-18
2821,Abdelrahman Farag,M,26,Giza,2024-12-01,Data Science,0.556,33,60,92.2,0,,0.0,0.0,2,Further Study,,Dr. Heba,abdelrahman.farag2820@iti.eg,+2001598028440,https://github.com/abdelrahmanfarag2820,,1,0,0,
2822,Nour Sami,F,23,Luxor,2023-01-01,Data Analysis,0.682,49,72,83.5,0,,0.0,0.0,3,Full-time,Fawry,Eng. Mona,nour.sami2821@iti.eg,+2001214790447,https://github.com/noursami2821,https://www.linkedin.com/in/nour-sami-2821/,2,0,1,2023-06-18
2823,Amr Kamal,M,27,Qena,2025-05-01,Software Testing,0.4,38,96,83.4,0,,0.0,0.0,3,Intern,Valeo,Dr. Amr,amr.kamal2822@iti.eg,+2001138200029,https://github.com/amrkamal2822,https://www.linkedin.com/in/amr-kamal-2822/,2,0,0,
2824,Ahmed Said,M,26,Port Said,2024-07-01,Web Application Development,0.699,50,72,94.3,1,Microsoft,0.0,0.0,2,Part-time,Instabug,Eng. Mona,ahmed.said2823@iti.eg,+2001109222212,https://github.com/ahmedsaid2823,https://www.linkedin.com/in/ahmed-said-2823/,2,0,1,2024-12-16
2825,Yehia Hassan,M,27,Dakahlia,2023-09-01,Web Application Development,0.564,41,72,100.0,3,"AWS,Coursera,IBM",0.0,0.0,5,Further Study,,Eng. Rania,yehia.hassan2824@iti.eg,+2001127234424,https://github.com/yehiahassan2824,https://www.linkedin.com/in/yehia-hassan-2824/,2,0,0,
2826,Omar Elmasry,M,27,Luxor,2025-06-01,Web Application Development,0.719,60,84,88.9,2,"AWS,DataCamp",0.0,0.0,2,Full-time,Fawry,Dr. Hossam,omar.elmasry2825@iti.eg,+2001123322846,https://github.com/omarelmasry2825,https://www.linkedin.com/in/omar-elmasry-2825/,1,0,1,2025-12-14
2827,Osama Elsayed,M,22,Assiut,2022-06-01,Data Science,0.737,44,60,70.6,2,"AWS,Udemy",0.0,0.0,2,Part-time,Vodafone,Eng. Rania,osama.elsayed2826@iti.eg,+2001137521455,https://github.com/osamaelsayed2826,https://www.linkedin.com/in/osama-elsayed-2826/,1,0,1,2022-10-19
2828,Alaa Hassan,M,22,Giza,2023-05-01,Cloud Engineering,0.64,61,96,74.0,4,"AWS,Coursera,Udacity,Udemy",0.0,0.0,3,Full-time,ITWorx,Eng. Rania,alaa.hassan2827@iti.eg,,https://github.com/alaahassan2827,https://www.linkedin.com/in/alaa-hassan-2827/,0,0,0,
2829,Reem Kamal,F,23,Sharqia,2022-04-01,Web Application Development,0.755,45,60,90.2,2,"DataCamp,Udemy",0.0,0.0,5,Intern,DXC,Eng. Mona,reem.kamal2828@iti.eg,+2001107736675,https://github.com/reemkamal2828,https://www.linkedin.com/in/reem-kamal-2828/,0,0,1,2022-08-19
2830,Alaa Ali,M,26,Fayoum,2024-06-01,AI Engineering,0.4,29,72,83.9,0,,32.71,6.54,6,Further Study,,Eng. Ahmed,alaa.ali2829@iti.eg,,https://github.com/alaaali2829,https://www.linkedin.com/in/alaa-ali-2829/,2,0,0,
2831,Shaimaa Saleh,F,25,Qalyubia,2025-04-01,Data Science,0.4,24,60,76.1,0,,10.09,3.36,4,Full-time,ITWorx,Dr. Hossam,shaimaa.saleh2830@iti.eg,+2001524809952,https://github.com/shaimaasaleh2830,https://www.linkedin.com/in/shaimaa-saleh-2830/,2,0,1,2025-08-19
2832,Hassan Sami,M,23,Fayoum,2024-04-01,Data Science,0.739,71,96,94.5,0,,0.0,0.0,11,Unemployed,,Eng. Ahmed,hassan.sami2831@iti.eg,+2001101701175,https://github.com/hassansami2831,https://www.linkedin.com/in/hassan-sami-2831/,0,0,1,2024-11-11
2833,Heba Saleh,F,26,Assiut,2024-06-01,AI Engineering,0.544,52,96,68.1,1,DataCamp,14.57,1.82,4,Intern,Sumerge,Eng. Ahmed,heba.saleh2832@iti.eg,+2001244998907,https://github.com/hebasaleh2832,https://www.linkedin.com/in/heba-saleh-2832/,4,0,0,
2834,Alaa Shaker,M,28,Luxor,2022-04-01,Power BI Development,0.591,43,72,86.3,3,"AWS,DataCamp,IBM",0.0,0.0,4,Further Study,,Eng. Rania,alaa.shaker2833@iti.eg,+2001100833418,https://github.com/alaashaker2833,https://www.linkedin.com/in/alaa-shaker-2833/,4,0,0,
2835,Sara Nasser,F,27,Suez,2025-05-01,Power BI Development,0.475,34,72,78.0,0,,0.0,0.0,5,Unemployed,,Dr. Karim,sara.nasser2834@iti.eg,+2001243137312,https://github.com/saranasser2834,https://www.linkedin.com/in/sara-nasser-2834/,4,0,1,2025-10-16
2836,Lobna Farag,F,18,Cairo,2023-06-01,Data Engineering,0.633,38,60,78.6,2,"Microsoft,Udacity",0.0,0.0,3,Full-time,Raya,Dr. Hossam,,+2001532292780,https://github.com/lobnafarag2835,https://www.linkedin.com/in/lobna-farag-2835/,0,0,0,
2837,Osama Elmasry,M,27,Minya,2023-02-01,AI Engineering,0.746,45,60,70.3,2,"AWS,Microsoft",0.0,0.0,1,Part-time,Fawry,Dr. Amr,osama.elmasry2836@iti.eg,+2001578630381,https://github.com/osamaelmasry2836,https://www.linkedin.com/in/osama-elmasry-2836/,2,0,1,2023-06-21
2838,Reem Elmasry,F,20,Minya,2024-07-01,Data Science,0.534,51,96,89.5,2,"Coursera,Udemy",0.0,0.0,3,Further Study,,Dr. Karim,reem.elmasry2837@iti.eg,+2001244911851,https://github.com/reemelmasry2837,https://www.linkedin.com/in/reem-elmasry-2837/,1,0,0,
2839,Shaimaa Lotfy,F,23,Fayoum,2023-10-01,AI Engineering,0.471,34,72,77.3,3,"DataCamp,Google,Udacity",6.07,2.02,4,Intern,Valeo,Dr. Amr,shaimaa.lotfy2838@iti.eg,+2001525842302,https://github.com/shaimaalotfy2838,https://www.linkedin.com/in/shaimaa-lotfy-2838/,2,0,0,
2840,Amr Lotfy,M,27,Qalyubia,2025-08-01,Data Analysis,0.689,50,72,92.4,3,"AWS,IBM,Microsoft",0.0,0.0,5,Further Study,,Eng. Mona,amr.lotfy2839@iti.eg,+2001131143416,https://github.com/amrlotfy2839,https://www.linkedin.com/in/amr-lotfy-2839/,1,0,1,2026-01-16
2841,Abdelrahman Farag,M,20,Ismailia,2024-05-01,Data Science,0.648,62,96,70.4,1,Microsoft,0.0,0.0,2,Full-time,SWVL,Dr. Heba,abdelrahman.farag2840@iti.eg,+2001053465740,https://github.com/abdelrahmanfarag2840,https://www.linkedin.com/in/abdelrahman-farag-2840/,2,0,0,
2842,Yasmin Fouad,F,22,Port Said,2024-11-01,Cloud Engineering,0.686,66,96,91.7,3,"AWS,Udemy",7.3,7.3,3,Full-time,SWVL,Dr. Karim,yasmin.fouad2841@iti.eg,+2001192917736,https://github.com/yasminfouad2841,https://www.linkedin.com/in/yasmin-fouad-2841/,1,0,1,2025-06-13
2843,Menna Ali,F,28,Alexandria,2022-01-01,Data Science,0.703,67,96,66.3,0,,0.0,0.0,1,Full-time,Vodafone,Eng. Rania,menna.ali2842@iti.eg,+2001163741987,https://github.com/mennaali2842,https://www.linkedin.com/in/menna-ali-2842/,0,0,1,2022-08-13
2844,Mariam Nasser,F,30,Gharbia,2022-12-01,Data Analysis,0.599,36,60,74.0,5,,0.0,0.0,2,Intern,Careem,Eng. Rania,mariam.nasser2843@iti.eg,+2001245454472,https://github.com/mariamnasser2843,https://www.linkedin.com/in/mariam-nasser-2843/,3,0,0,
2845,Abdelrahman Sami,M,27,Alexandria,2024-06-01,Data Analysis,0.587,56,96,100.0,0,,0.0,0.0,4,Full-time,Raya,Dr. Karim,abdelrahman.sami2844@iti.eg,+2001220613769,https://github.com/abdelrahmansami2844,https://www.linkedin.com/in/abdelrahman-sami-2844/,1,0,0,
2846,Hala Nasser,F,30,Assiut,2024-01-01,Data Science,0.485,35,72,93.6,2,"DataCamp,Udacity",80.35,26.78,3,Full-time,,Dr. Karim,hala.nasser2845@iti.eg,+2001087879091,https://github.com/halanasser2845,https://www.linkedin.com/in/hala-nasser-2845/,0,0,0,
2847,Hala Saleh,F,29,Dakahlia,2023-09-01,Web Application Development,0.621,37,60,81.5,2,AWS,0.0,0.0,3,Full-time,Orange,Eng. Ahmed,hala.saleh2846@iti.eg,+2001151933562,https://github.com/halasaleh2846,https://www.linkedin.com/in/hala-saleh-2846/,1,0,1,2024-01-19
2848,Hagar Kamal,F,25,Qena,2025-08-01,Power BI Development,0.694,50,72,92.6,1,Coursera,0.0,0.0,5,Full-time,Sumerge,Dr. Amr,hagar.kamal2847@iti.eg,+2001025200432,https://github.com/hagarkamal2847,https://www.linkedin.com/in/hagar-kamal-2847/,1,0,1,2026-01-16
2849,Menna Lotfy,F,21,Luxor,2025-06-01,Data Science,0.69,58,84,86.1,1,Microsoft,0.0,0.0,2,Full-time,SWVL,Eng. Mona,menna.lotfy2848@iti.eg,+2001578303172,https://github.com/mennalotfy2848,https://www.linkedin.com/in/menna-lotfy-2848/,1,0,1,2025-12-14
2850,Yehia Attia,M,30,Dakahlia,2024-07-01,Data Analysis,0.816,59,72,93.8,0,,0.0,0.0,7,Unemployed,,Eng. Mona,yehia.attia2849@iti.eg,+2001281419679,https://github.com/yehiaattia2849,https://www.linkedin.com/in/yehia-attia-2849/,0,0,1,2024-12-16
2851,Aya Elmasry,F,19,Beheira,2023-09-01,Data Science,0.442,32,72,76.0,0,,13.05,2.18,6,Full-time,Sumerge,Dr. Hossam,aya.elmasry2850@iti.eg,+2001553851940,https://github.com/ayaelmasry2850,,2,0,0,
2852,Menna Gamal,F,20,Red Sea,2023-11-01,Software Testing,0.4,29,72,75.4,1,AWS,0.0,0.0,5,Intern,Careem,Dr. Amr,menna.gamal2851@iti.eg,+2001228799722,https://github.com/mennagamal2851,https://www.linkedin.com/in/menna-gamal-2851/,1,0,0,
2853,Asmaa Hegazy,F,27,Giza,2022-09-01,Cybersecurity,0.759,64,84,100.0,1,AWS,0.0,0.0,4,Unemployed,,Dr. Karim,asmaa.hegazy2852@iti.eg,+2001022725449,https://github.com/asmaahegazy2852,,2,0,1,2023-03-16
2854,Sara Kamal,F,19,Red Sea,2022-01-01,Data Engineering,0.713,60,84,88.1,0,,0.0,0.0,4,Part-time,SWVL,Dr. Karim,sara.kamal2853@iti.eg,,https://github.com/sarakamal2853,https://www.linkedin.com/in/sara-kamal-2853/,2,0,1,2022-07-16
2855,Ahmed Sami,M,19,Fayoum,2022-06-01,Data Analysis,0.626,38,60,84.2,1,Microsoft,0.0,0.0,3,Intern,Fawry,Dr. Hossam,ahmed.sami2854@iti.eg,+2001099073722,https://github.com/ahmedsami2854,https://www.linkedin.com/in/ahmed-sami-2854/,1,0,0,
2856,Asmaa Saleh,F,27,Kafr El Sheikh,2024-11-01,Data Science,0.725,70,96,96.0,5,"Google,Microsoft,Udemy",12.26,1.02,4,Full-time,Instabug,Dr. Karim,asmaa.saleh2855@iti.eg,+2001240291956,https://github.com/asmaasaleh2855,,2,0,1,2025-06-13
2857,Youssef Elsayed,M,20,Gharbia,2022-09-01,Data Engineering,0.709,60,84,72.6,2,,0.0,0.0,4,Intern,Orange,Eng. Rania,youssef.elsayed2856@iti.eg,+2001151174863,https://github.com/youssefelsayed2856,https://www.linkedin.com/in/youssef-elsayed-2856/,1,0,1,2023-03-16
2858,Mohamed Farag,M,25,Aswan,2023-05-01,Data Analysis,0.4,24,60,96.6,0,,0.0,0.0,0,Full-time,Valu,Dr. Heba,mohamed.farag2857@iti.eg,+2001217593172,https://github.com/mohamedfarag2857,https://www.linkedin.com/in/mohamed-farag-2857/,4,0,0,
2859,Mahmoud Ibrahim,M,23,Aswan,2025-08-01,AI Engineering,0.714,60,84,100.0,2,"Google,Microsoft",0.0,0.0,7,Further Study,,Dr. Amr,mahmoud.ibrahim2858@iti.eg,+2001279612650,https://github.com/mahmoudibrahim2858,https://www.linkedin.com/in/mahmoud-ibrahim-2858/,3,0,1,2026-02-13
2860,Nada Hegazy,F,20,Luxor,2023-09-01,Power BI Development,0.4,38,96,75.1,2,"DataCamp,Microsoft",0.0,0.0,6,Full-time,Vodafone,Dr. Hossam,nada.hegazy2859@iti.eg,+2001568096511,https://github.com/nadahegazy2859,https://www.linkedin.com/in/nada-hegazy-2859/,3,0,0,
2861,Alaa Gamal,F,24,Beheira,2025-06-01,Data Analysis,0.599,58,96,81.9,1,Coursera,18.41,3.07,5,Intern,Valeo,Eng. Ahmed,alaa.gamal7661@iti.eg,+2001245747706,https://github.com/mennasami2860,https://www.linkedin.com/in/menna-sami-2860/,1,0,0,
2862,Menna Shaker,F,21,Red Sea,2023-01-01,Data Analysis,0.735,62,84,86.8,3,"DataCamp,IBM,Udacity",0.0,0.0,3,Part-time,Valu,Eng. Mona,menna.shaker2861@iti.eg,+2001175411565,https://github.com/mennashaker2861,https://www.linkedin.com/in/menna-shaker-2861/,1,0,1,2023-07-16
2863,Nada Saleh,F,18,Gharbia,2024-01-01,Data Analysis,0.625,38,60,70.2,1,IBM,0.0,0.0,4,Unemployed,,Dr. Karim,nada.saleh2862@iti.eg,+2001100854631,https://github.com/nadasaleh2862,https://www.linkedin.com/in/nada-saleh-2862/,3,0,0,
2864,Reem Said,F,24,Giza,2024-02-01,Cloud Engineering,0.643,62,96,82.6,3,"Coursera,Microsoft,Udacity",0.0,0.0,2,Full-time,Valu,Eng. Rania,reem.said2863@iti.eg,+2001555838833,https://github.com/reemsaid2863,https://www.linkedin.com/in/reem-said-2863/,2,0,0,
2865,Nada Gamal,F,18,Luxor,2023-09-01,Cybersecurity,0.584,42,72,97.5,1,IBM,0.0,0.0,3,Further Study,,Eng. Mona,nada.gamal2864@iti.eg,,https://github.com/nadagamal2864,https://www.linkedin.com/in/nada-gamal-2864/,1,0,0,
2866,Fatma Ibrahim,F,20,Ismailia,2022-02-01,Data Science,0.69,41,60,93.4,1,AWS,39.51,7.9,6,Intern,Sumerge,Eng. Rania,fatma.ibrahim2865@iti.eg,+2001566178088,https://github.com/fatmaibrahim2865,https://www.linkedin.com/in/fatma-ibrahim-2865/,1,0,1,2022-06-21
2867,Yehia Elsayed,M,18,Alexandria,2024-02-01,Cloud Engineering,0.61,44,72,87.8,1,AWS,0.0,0.0,5,Full-time,Etisalat Misr,Dr. Heba,yehia.elsayed2866@iti.eg,+2001194250122,,https://www.linkedin.com/in/yehia-elsayed-2866/,0,0,0,
2868,Amr Nasser,M,23,Beni Suef,2023-01-01,Data Engineering,0.708,51,72,85.8,1,Udacity,0.0,0.0,3,Intern,Careem,Dr. Hossam,amr.nasser2867@iti.eg,+2001561624293,https://github.com/amrnasser2867,https://www.linkedin.com/in/amr-nasser-2867/,3,0,1,2023-06-18
2869,Mohamed Mostafa,M,26,Red Sea,2022-03-01,Data Science,0.577,55,96,91.7,0,,0.0,0.0,3,Further Study,,Dr. Amr,mohamed.mostafa2868@iti.eg,+2001148649175,https://github.com/mohamedmostafa2868,https://www.linkedin.com/in/mohamed-mostafa-2868/,2,0,0,
2870,Hany Nasser,M,20,Qalyubia,2022-09-01,Cloud Engineering,0.4,29,72,65.5,0,,22.96,2.3,0,Freelancer,,Dr. Heba,hany.nasser2869@iti.eg,+2001562174103,https://github.com/hanynasser2869,https://www.linkedin.com/in/hany-nasser-2869/,0,0,0,
2871,Ibrahim Yousef,M,23,Minya,2023-06-01,Software Testing,0.774,74,96,100.0,1,Coursera,0.0,0.0,4,Full-time,Valeo,Dr. Hossam,ibrahim.yousef2870@iti.eg,+2001139732786,https://github.com/ibrahimyousef2870,https://www.linkedin.com/in/ibrahim-yousef-2870/,0,0,1,2024-01-11
2872,Hagar Attia,F,22,Sohag,2023-02-01,AI Engineering,0.51,43,84,95.2,3,"DataCamp,Udemy",0.0,0.0,2,Full-time,Orange,Dr. Amr,hagar.attia2871@iti.eg,+2001099149952,https://github.com/hagarattia2871,https://www.linkedin.com/in/hagar-attia-2871/,3,0,0,
2873,Ahmed Ali,M,21,Ismailia,2024-01-01,Data Analysis,0.617,59,96,62.8,4,"Google,Microsoft,Udacity",2.76,0.28,1,Full-time,Fawry,Dr. Heba,ahmed.ali2872@iti.eg,+2001299145210,https://github.com/ahmedali2872,https://www.linkedin.com/in/ahmed-ali-2872/,0,0,0,
2874,Abdelrahman Ali,M,29,Monufia,2025-05-01,Data Engineering,0.628,53,84,100.0,1,Udacity,0.0,0.0,4,Intern,DXC,Dr. Amr,abdelrahman.ali2873@iti.eg,+2001004687975,https://github.com/abdelrahmanali2873,,2,0,0,
2875,Mohamed Shaker,M,23,Beheira,2024-12-01,Data Engineering,0.754,63,84,88.1,0,,9.8,1.96,4,Full-time,Sumerge,Dr. Heba,mohamed.shaker2874@iti.eg,+2001586222905,https://github.com/mohamedshaker2874,https://www.linkedin.com/in/mohamed-shaker-2874/,0,0,1,2025-06-15
2876,Mostafa Sami,M,28,Alexandria,2022-02-01,Data Analysis,0.517,50,96,80.3,1,Udacity,0.0,0.0,7,Full-time,Sumerge,Eng. Rania,mostafa.sami2875@iti.eg,+2001590706487,https://github.com/mostafasami2875,https://www.linkedin.com/in/mostafa-sami-2875/,1,0,0,
2877,Walid Nasser,M,19,Aswan,2025-05-01,Cybersecurity,0.525,44,84,91.9,4,"DataCamp,Google,IBM,Udacity",16.08,5.36,2,Unemployed,,Dr. Amr,walid.nasser2876@iti.eg,+2001277004830,https://github.com/walidnasser2876,https://www.linkedin.com/in/walid-nasser-2876/,2,0,0,
2878,Omar Elmasry,M,18,Gharbia,2024-06-01,AI Engineering,0.692,58,84,75.2,4,"DataCamp,Google,IBM,Udacity",10.5,2.62,7,Intern,SWVL,Eng. Mona,omar.elmasry2877@iti.eg,+2001125063483,https://github.com/omarelmasry2877,https://www.linkedin.com/in/omar-elmasry-2877/,1,0,1,2024-12-14
2879,Fatma Fouad,F,23,Sohag,2023-05-01,Data Engineering,0.719,60,84,74.1,0,,0.0,0.0,5,Further Study,,Eng. Rania,fatma.fouad2878@iti.eg,+2001095418520,https://github.com/fatmafouad2878,,2,0,1,2023-11-13
2880,Alaa Yousef,M,21,Giza,2022-08-01,Web Application Development,0.673,40,60,85.6,2,"AWS,Coursera",9.88,1.24,4,Freelancer,,Eng. Rania,alaa.yousef2879@iti.eg,+2001050980993,https://github.com/alaayousef2879,https://www.linkedin.com/in/alaa-yousef-2879/,0,0,1,2022-12-19
2881,Mariam Shaker,F,25,Qena,2024-02-01,Data Engineering,0.538,52,96,88.9,1,Google,0.0,0.0,4,Full-time,Instabug,Eng. Rania,mariam.shaker2880@iti.eg,+2001177685755,https://github.com/mariamshaker2880,https://www.linkedin.com/in/mariam-shaker-2880/,1,0,0,
2882,Hagar Gamal,F,26,Sharqia,2025-02-01,Data Science,0.608,58,96,71.9,1,Coursera,27.63,3.45,5,Intern,Instabug,Dr. Karim,hagar.gamal2881@iti.eg,+2001167494222,https://github.com/hagargamal2881,https://www.linkedin.com/in/hagar-gamal-2881/,2,0,0,
2883,Amr Lotfy,M,24,Dakahlia,2024-09-01,Web Application Development,0.586,49,84,100.0,0,,0.0,0.0,3,Full-time,Sumerge,Eng. Rania,amr.lotfy2882@iti.eg,,https://github.com/amrlotfy2882,https://www.linkedin.com/in/amr-lotfy-2882/,2,0,0,
